step,time_s,phase,cmd_x,cmd_y,cmd_yaw,height,x,y,speed,yaw_speed,roll_deg,pitch_deg,foot_contacts,base_contact,done,vx,vy,vx_b,vy_b,push_delta_vy,joint_rms_deviation,FL_foot_x_b,FL_foot_y_b,FL_foot_z_w,FL_foot_fz,FL_foot_contact,FL_foot_speed_xy,FR_foot_x_b,FR_foot_y_b,FR_foot_z_w,FR_foot_fz,FR_foot_contact,FR_foot_speed_xy,RL_foot_x_b,RL_foot_y_b,RL_foot_z_w,RL_foot_fz,RL_foot_contact,RL_foot_speed_xy,RR_foot_x_b,RR_foot_y_b,RR_foot_z_w,RR_foot_fz,RR_foot_contact,RR_foot_speed_xy
27,0.54,stand,0.0,0.0,0.0,0.3142986595630646,-0.02957470901310444,0.00668673450127244,0.018688596785068512,0.015019184909760952,-1.7105241877642554,-1.9993916707843122,4,0,0,-0.009445023722946644,0.016126226633787155,-0.009636906906962395,0.015872227028012276,0.0,0.11627966910600662,0.23814618587493896,0.13556677103042603,0.023628778755664825,39.32475662231445,1,0.011375254951417446,0.16776961088180542,-0.1760956346988678,0.023320764303207397,41.11866760253906,1,0.007253015413880348,-0.3140468895435333,0.11931140720844269,0.022786706686019897,39.01234436035156,1,0.01301687490195036,-0.2769051492214203,-0.14607025682926178,0.023058205842971802,24.78867530822754,1,0.0009408165933564305
28,0.56,stand,0.0,0.0,0.0,0.31405696272850037,-0.02972516044974327,0.006976486183702946,0.015141934156417847,0.01435075607150793,-1.6830916934582514,-2.0220792113295674,4,0,0,-0.006170530803501606,0.013827607035636902,-0.0062243519350886345,0.013672858476638794,0.0,0.11698700487613678,0.2381865531206131,0.13536764681339264,0.023643676191568375,39.12263488769531,1,0.011500166729092598,0.16774411499500275,-0.17626707255840302,0.023321114480495453,40.65165328979492,1,0.006699221674352884,-0.31399670243263245,0.11927720159292221,0.02278924733400345,38.54469299316406,1,0.013406926766037941,-0.2769225835800171,-0.1461181342601776,0.023062273859977722,23.987380981445312,1,0.012159500271081924
29,0.58,stand,0.0,0.0,0.0,0.31390634179115295,-0.02981582283973694,0.007220463361591101,0.012052980251610279,0.014117452315986156,-1.661825686034005,-2.043189405063373,4,0,0,-0.0033757281489670277,0.011570599861443043,-0.0033267515245825052,0.011485653929412365,0.0,0.11749567836523056,0.2381865382194519,0.1351853758096695,0.023645009845495224,39.276424407958984,1,0.011092348024249077,0.16767549514770508,-0.17643381655216217,0.023321442306041718,40.34030532836914,1,0.006561297457665205,-0.31399276852607727,0.1192491352558136,0.02279101312160492,38.13277816772461,1,0.013535059057176113,-0.2769877016544342,-0.1461607962846756,0.023063011467456818,23.82801628112793,1,0.012439929880201817
30,0.6,stand,0.0,0.0,0.0,0.3138306736946106,-0.029856320470571518,0.007418203633278608,0.009325853548943996,0.013794933445751667,-1.6472835729608133,-2.063217440700554,4,0,0,-0.0010367629583925009,0.009268045425415039,-0.0009118137531913817,0.009235353209078312,0.0,0.11784427613019943,0.23814931511878967,0.13501158356666565,0.023645762354135513,39.357452392578125,1,0.01082005724310875,0.16756929457187653,-0.17659114301204681,0.023321107029914856,40.027217864990234,1,0.006312270648777485,-0.3140278160572052,0.11922530084848404,0.022792130708694458,37.7721061706543,1,0.013724246062338352,-0.27709048986434937,-0.14619745314121246,0.0230635404586792,23.80453872680664,1,0.01261137519031763
31,0.62,stand,0.0,0.0,0.0,0.3138143718242645,-0.029854658991098404,0.0075703882612288,0.0071188295260071754,0.013590910471975803,-1.6388715546677077,-2.0811351613276132,4,0,0,0.0009118726011365652,0.007060186006128788,0.001088741235435009,0.007063704077154398,0.0,0.11805519461631775,0.23808720707893372,0.1348491758108139,0.023646049201488495,39.38626480102539,1,0.010610871016979218,0.16743707656860352,-0.17673711478710175,0.023320436477661133,39.75743103027344,1,0.00618086289614439,-0.3140854835510254,0.11920477449893951,0.022792205214500427,36.713653564453125,1,0.015057274140417576,-0.2772195339202881,-0.14622493088245392,0.023063339293003082,23.81358528137207,1,0.012639723718166351
32,0.64,stand,0.0,0.0,0.0,0.31384044885635376,-0.029817698523402214,0.007679189555346966,0.005564110353589058,0.013381293043494225,-1.6344350266366672,-2.097261878288248,4,0,0,0.002571813063696027,0.00493407528847456,0.002767339814454317,0.004950769245624542,0.0,0.11815732717514038,0.23800213634967804,0.1347007155418396,0.023646000772714615,39.36032485961914,1,0.01048347633332014,0.1672831028699875,-0.17686207592487335,0.02331961691379547,39.58176040649414,1,0.005967944394797087,-0.31417110562324524,0.11920652538537979,0.022792667150497437,36.9973030090332,1,0.013892063871026039,-0.2773701548576355,-0.14623430371284485,0.023062951862812042,23.79320526123047,1,0.012828629463911057
33,0.66,stand,0.0,0.0,0.0,0.313893586397171,-0.029751643538475037,0.007747245486825705,0.004886060953140259,0.01298966072499752,-1.6329175507021607,-2.1116957755517776,4,0,0,0.0038949346635490656,0.0029500972013920546,0.004089830443263054,0.002969184657558799,0.0,0.11818134784698486,0.2379024475812912,0.13458260893821716,0.02364584058523178,39.36589813232422,1,0.010408620350062847,0.16711194813251495,-0.17696326971054077,0.02331843227148056,39.424766540527344,1,0.0059075793251395226,-0.3142736852169037,0.11922839283943176,0.02279246598482132,36.67766189575195,1,0.013902856037020683,-0.2775372862815857,-0.14622196555137634,0.023062244057655334,23.82051658630371,1,0.012882660143077374
34,0.68,stand,0.0,0.0,0.0,0.31396177411079407,-0.02966245263814926,0.00777778122574091,0.00507312873378396,0.012585039250552654,-1.635609072121969,-2.124059058279735,4,0,0,0.004940193146467209,0.001153743825852871,0.005116667598485947,0.001164517248980701,0.0,0.11815620213747025,0.23779232800006866,0.13448016345500946,0.023645315319299698,39.34507751464844,1,0.010383795946836472,0.1669313907623291,-0.17704913020133972,0.02331734448671341,39.3487663269043,1,0.005886621307581663,-0.3143872320652008,0.11926043778657913,0.022792018949985504,36.34644317626953,1,0.013865946792066097,-0.27771371603012085,-0.14619843661785126,0.023061439394950867,23.86246109008789,1,0.01289383228868246
35,0.7000000000000001,stand,0.0,0.0,0.0,0.3140350580215454,-0.02955515868961811,0.007774291094392538,0.005767451599240303,0.012068958021700382,-1.6407452676561127,-2.134654602673129,4,0,0,0.005747944116592407,-0.00047395777073688805,0.00589104276150465,-0.0004802751645911485,0.0,0.11810101568698883,0.23767457902431488,0.13439922034740448,0.023644663393497467,39.3262939453125,1,0.010399222373962402,0.16674330830574036,-0.1771085113286972,0.023316361010074615,39.32351303100586,1,0.0058965254575014114,-0.3145085275173187,0.11930841952562332,0.022791005671024323,36.0428352355957,1,0.01379656046628952,-0.2778959274291992,-0.14615805447101593,0.023060716688632965,23.91965675354004,1,0.012902448885142803
36,0.72,stand,0.0,0.0,0.0,0.3141055703163147,-0.029434382915496826,0.007741244044154882,0.0065988521091639996,0.011772586964070797,-1.6495189658101115,-2.143538117462377,4,0,0,0.006330200470983982,-0.001863709301687777,0.006433370057493448,-0.0018906759796664119,0.0,0.11803778260946274,0.2375527024269104,0.13432921469211578,0.023643869906663895,39.306922912597656,1,0.01044681016355753,0.16655361652374268,-0.17716149985790253,0.023315399885177612,39.34207534790039,1,0.005941219627857208,-0.3146338164806366,0.11936309188604355,0.02279016375541687,35.76932907104492,1,0.013711859472095966,-0.2780805826187134,-0.146110400557518,0.023059643805027008,23.99565315246582,1,0.012877490371465683
